mode,model,display,factor_model,alpha_ann,alpha_daily,alpha_t,alpha_p,r2,r2_adj,nobs,beta_Mkt_RF,t_Mkt_RF,p_Mkt_RF,beta_SMB,t_SMB,p_SMB,beta_HML,t_HML,p_HML,beta_MOM,t_MOM,p_MOM,beta_RMW,t_RMW,p_RMW,beta_CMA,t_CMA,p_CMA
sortino,gemini-2.5-flash,Gemini 2.5 Flash,FF5,0.4823271525397008,0.0015631778447788992,3.0676606138188838,0.0021574148769477044,0.5461032492569988,0.540146598984781,387,0.909214621760429,16.24832844317559,2.2953789520384307e-59,-0.3673911940705909,-3.601597592001443,0.00031626765344830974,-0.10767906006968792,-1.051856567620597,0.2928653612092903,,,,-0.27606000420744303,-1.8431034842661025,0.06531390272619922,-0.47710786361673463,-3.607660178955098,0.0003089707929162457
sortino,gemini-2.5-flash,Gemini 2.5 Flash,FF6,0.48815637109364696,0.00157877677928056,3.100937635228063,0.0019290891528244533,0.547746223851221,0.540605374754135,387,0.913274899139669,16.5874404382104,8.590409730673962e-62,-0.40741339161432494,-3.6338225510626887,0.0002792529558901737,-0.11737220248252887,-1.1757646195445537,0.23968894822369569,-0.08140569685610202,-0.8975949464476746,0.36940153420964994,-0.31353079765398584,-2.124414865083246,0.03363546807183385,-0.5136412124790558,-3.6980676088650544,0.00021724703209028342
sortino,gemini-2.5-pro,Gemini 2.5 Pro,CAPM,0.5346628466004251,0.0017010909029284104,3.5659696084646764,0.0003625133837973482,0.47379877900411893,0.47243202258594785,387,0.7775360314731496,13.148949630824335,1.7255479917044243e-39,,,,,,,,,,,,,,,
sortino,gemini-2.5-pro,Gemini 2.5 Pro,FF3,0.548429018780243,0.00173658898708621,3.87706065621272,0.00010572600728348017,0.5169840353326146,0.5132006204657683,387,0.7870870559371375,13.959778624878304,2.7428447469455306e-44,-0.2970456017264132,-4.0959826618111235,4.203813939997514e-05,-0.12751823126577816,-1.4330549140261037,0.15184214465487714,,,,,,,,,
sortino,gemini-2.5-pro,Gemini 2.5 Pro,Carhart4,0.5585834448905427,0.0017625727807515708,3.9105747034751057,9.207677635018736e-05,0.5187947063993232,0.5137559075134523,387,0.7930514645286185,13.738169310127562,5.997313704900774e-43,-0.32102244894278603,-3.9463582529983694,7.934886114704469e-05,-0.1448845155937522,-1.8325814286982085,0.06686484203424557,-0.06586448076763977,-0.7487563187432331,0.4540040919659881,,,,,,
sortino,gemini-2.5-pro,Gemini 2.5 Pro,FF5,0.5359847315473125,0.0017045133130574595,3.9116502613861894,9.166759478453601e-05,0.5475703191114087,0.5416329217244193,387,0.8159982908804846,14.150915282747384,1.8434225401914892e-45,-0.2610721761919865,-3.0660012742952656,0.0021694239027444987,-0.12093283038917939,-1.439451687285047,0.1500225889146436,,,,0.07762967284584552,0.6584703055146762,0.510235971843382,-0.461428400846708,-3.7318772369952753,0.00019005812454761991
sortino,gemini-2.5-pro,Gemini 2.5 Pro,FF6,0.5472072736030964,0.0017334512753804602,3.9674902966582404,7.263346839709855e-05,0.5557060143092292,0.5486908461141118,387,0.8235306100789697,12.979464790692584,1.5999466601208805e-38,-0.3353183270745875,-3.7413666384368947,0.00018302228975617695,-0.1389148143450569,-1.8680476385197329,0.06175543104911599,-0.15101768574493935,-1.844469596473823,0.06511473275022718,0.008116693682651978,0.07480652781200157,0.9403686479304746,-0.5292023037893085,-4.12144656051181,3.765008130475992e-05
sortino,gemini-3-flash-preview,Gemini 3 Flash,CAPM,0.80906948890511,0.0023552001628663966,4.462552822453419,8.098895491943349e-06,0.458375696404711,0.4569688800317363,387,0.9654293113808563,14.192472772568943,1.0199768787603646e-45,,,,,,,,,,,,,,,
sortino,gemini-3-flash-preview,Gemini 3 Flash,FF3,0.8415198489710127,0.0024259188843689097,4.774228548365089,1.8039742425901712e-06,0.4981927574732211,0.4942621524403743,387,0.9497747248790334,14.098816018915183,3.8619468569847546e-45,-0.2945793521496848,-3.47264375280128,0.0005153589347823354,-0.23584339018254535,-3.167732540638381,0.0015363278839244572,,,,,,,,,
sortino,gemini-3-flash-preview,Gemini 3 Flash,Carhart4,0.836766440816783,0.0024156377902415207,4.827494653060946,1.382613998288304e-06,0.4983706430953603,0.4931179796722751,387,0.9474147674788804,14.861733143152053,5.839471136314482e-50,-0.2850923532037316,-2.873218885147583,0.0040631249962203644,-0.22897201465815564,-3.15298465142556,0.001616103039095976,0.026060818337770544,0.2762257594881828,0.7823746734046603,,,,,,
sortino,gemini-3-flash-preview,Gemini 3 Flash,FF5,0.7965621615189027,0.002327605186463706,4.663996356458613,3.1012687364844494e-06,0.5129312764500896,0.5065392984507471,387,0.9431075857260198,14.212959319517003,7.613872890919955e-46,-0.33569038999907624,-3.642518463764435,0.0002699836057814727,-0.17178261514418816,-2.564161641313346,0.010342536580966268,,,,-0.1675372935700361,-1.3549018855381092,0.17544881884428165,-0.3615961462464032,-3.429588223574938,0.0006044978763033165
sortino,gemini-3-flash-preview,Gemini 3 Flash,FF6,0.8025681378215086,0.002340880001235811,4.716506743857792,2.399284181792813e-06,0.5140056206607426,0.5063320251974912,387,0.9465629134041267,14.004539475678772,1.4622450088032827e-44,-0.36974959187001477,-3.4622007336853713,0.0005357773915629448,-0.18003155484426211,-2.71236259345493,0.0066805472065051726,-0.06927688215112773,-0.7579848364946712,0.4484600604612955,-0.19942523067957263,-1.6683934447469084,0.0952376487185859,-0.39268631071234805,-3.763173024179441,0.00016777103982895217
sortino,gemini-3-pro-preview,Gemini 3 Pro,CAPM,0.6488767227055727,0.0019864715444669065,3.932491539910683,8.406993939909608e-05,0.538117419469087,0.536917724454721,387,0.9144315716471421,15.731075783097223,9.262390678754168e-56,,,,,,,,,,,,,,,
sortino,gemini-3-pro-preview,Gemini 3 Pro,FF3,0.665347565039516,0.0020259934037450624,4.286580817296925,1.8144421096598307e-05,0.5758825345134911,0.5725604655932313,387,0.9215258763596584,18.01324017615088,1.5338163494838012e-72,-0.30038759777137525,-3.7292114312974514,0.00019207993540556515,-0.14011569449286082,-2.065768954632527,0.0388503008180404,,,,,,,,,
sortino,gemini-3-pro-preview,Gemini 3 Pro,Carhart4,0.667658784174298,0.002031508012305328,4.29575687167973,1.7409831053322664e-05,0.5759495053251054,0.5715091860091379,387,0.922791718410989,18.805358191766082,6.825958620098877e-79,-0.30547626683207185,-3.4648410776759304,0.0005305448987778193,-0.14380138648403606,-2.1986660281770747,0.02790167822738257,-0.013978591199106792,-0.18578642106585913,0.8526122535618645,,,,,,
sortino,gemini-3-pro-preview,Gemini 3 Pro,FF5,0.6411040018485501,0.0019676840975375942,4.261781819255477,2.028033936134633e-05,0.5899997935499606,0.584619213412821,387,0.9289608765097829,18.041651542702027,9.176017095133529e-73,-0.3066765228085143,-3.514648150173323,0.00044033698075785687,-0.10736622775252234,-1.6589487217974943,0.09712612565163571,,,,-0.05089786519710959,-0.4394391537324463,0.6603433614182748,-0.34029325178648967,-3.4418018928010348,0.0005778532746785729
sortino,gemini-3-pro-preview,Gemini 3 Pro,FF6,0.6482928874906706,0.0019850634233533173,4.292891945047388,1.763608473374636e-05,0.5924094013635212,0.5859737603324189,387,0.9334845754501672,18.733860419018203,2.621956688875175e-78,-0.35126667163582154,-3.775886737079544,0.00015943943333024765,-0.11816570127769732,-1.8427090008590585,0.06537150914690823,-0.09069697220493042,-1.268193060553836,0.20472901459199355,-0.0926454042879564,-0.8449057891759337,0.3981634419316623,-0.3809963506393386,-3.812769414960113,0.00013741830580990061
sortino,claude-haiku-4-5-20251001,Claude Haiku 4.5,CAPM,0.584349489581484,0.001827755242306064,2.5884578775957725,0.009640673713053896,0.6381485944486907,0.6367406123259229,259,1.2471904044243776,10.090887046732963,6.061922245685036e-24,,,,,,,,,,,,,,,
sortino,claude-haiku-4-5-20251001,Claude Haiku 4.5,FF3,0.5644645206174648,0.0017775446536845351,2.724164439069104,0.006446440116730634,0.65347693001742,0.649400188017625,259,1.2744824663915089,12.416023572883953,2.1393316608067383e-35,-0.35355646365483495,-3.2975312518291733,0.0009753881934701131,-0.023714938029151256,-0.12943793607517992,0.8970111315026552,,,,,,,,,
sortino,claude-haiku-4-5-20251001,Claude Haiku 4.5,Carhart4,0.5798344933010415,0.0018164099413975627,2.7215642727862432,0.006497374896216719,0.6561819063552315,0.6507674481875974,259,1.2729587059658078,13.910753994424086,5.450185189015267e-44,-0.40863187962367475,-3.0319719805547414,0.002429617555437972,-0.06785050269531234,-0.4025333587697919,0.6872915430846313,-0.11283866632757893,-0.9867941590147825,0.3237435587549957,,,,,,
sortino,claude-haiku-4-5-20251001,Claude Haiku 4.5,FF5,0.5059853185821468,0.001626111881699572,2.589292128867247,0.009617346827932239,0.6724539157265812,0.6659806729543791,259,1.2980950695698963,11.152714558446222,6.945460294481991e-29,-0.3025033674387123,-2.953092205727416,0.003146079756662561,0.08653527807022961,0.48932902130586525,0.6246087779848033,,,,-0.04294077994398914,-0.3101421966551305,0.7564528249079363,-0.5513073049007549,-2.427424847594589,0.015206436964904584
sortino,claude-haiku-4-5-20251001,Claude Haiku 4.5,FF6,0.5063443509370347,0.0016270593537084724,2.492901653884535,0.012670393515277382,0.6848945986018697,0.6773920890447714,259,1.2883506699015679,13.86656104821313,1.0100450861102178e-43,-0.4492680479210634,-3.3980660195807078,0.0006786404083321562,0.04319858472408891,0.2934549394750255,0.7691744371531369,-0.2670479701913209,-2.1611777459272803,0.030681611776030425,-0.1620309766052636,-1.2176857682911115,0.2233434073095767,-0.7045696659790297,-3.2415671758441134,0.0011887441401578192
sortino,claude-sonnet-4-20250514,Claude Sonnet 4,CAPM,0.45189387499616007,0.001480733398686337,3.0326918818155173,0.0024238294535109555,0.6283840716786803,0.6274188355012223,387,1.1123359774867931,17.49310033328458,1.61715299680189e-68,,,,,,,,,,,,,,,
sortino,claude-sonnet-4-20250514,Claude Sonnet 4,FF3,0.4711547922101511,0.0015331091919730737,3.4752028686717487,0.0005104671501231145,0.6795594674200843,0.6770494893581007,387,1.1210682144780098,20.922171083581727,3.3644357104039575e-97,-0.3923484577253149,-5.727029638620494,1.0220431824954444e-08,-0.18533516562731148,-2.2184615997987884,0.026523375055626793,,,,,,,,,
sortino,claude-sonnet-4-20250514,Claude Sonnet 4,Carhart4,0.4600833545945979,0.0015030869421059868,3.417913344058709,0.0006310319468358672,0.6811259343249914,0.677786938872897,387,1.1141768048805065,19.274703625516022,8.760071672350552e-83,-0.36464507817134073,-4.7341705208270195,2.1995275235781032e-06,-0.16526977663606954,-2.0386589173388776,0.04148408064093329,0.0761012777603803,1.0446162494345816,0.2962003663901609,,,,,,
sortino,claude-sonnet-4-20250514,Claude Sonnet 4,FF5,0.44674585490418717,0.001466617275418612,3.430827065530265,0.0006017440828224611,0.6921203805174103,0.6880799655635705,387,1.1268173889182072,20.323824730678442,7.91619802725076e-92,-0.40385570594399217,-5.0541633734278975,4.322814636255179e-07,-0.14673316845470719,-1.7436226612114787,0.08122490913776546,,,,-0.06965463224784538,-0.694002106383326,0.4876808879557287,-0.357893906104009,-2.7162597168664333,0.006602410172891539
sortino,claude-sonnet-4-20250514,Claude Sonnet 4,FF6,0.4461947322666924,0.0014651031064392566,3.41908607601165,0.0006283184709320152,0.6921348152178194,0.6872737859844165,387,1.126423262892728,20.200928370216705,9.607406942959909e-91,-0.39997080149644937,-4.537901314410102,5.681683594471707e-06,-0.14579226729531455,-1.7270266802769887,0.08416287196880595,0.007901948747967577,0.1165523434660169,0.9072148046380466,-0.0660173893914432,-0.6539660886513671,0.5131336536598063,-0.35434765981596444,-2.6281325419049506,0.008585505652683314
sortino,claude-opus-4-20250514,Claude Opus 4,CAPM,0.930663382626572,0.0026139806061656816,3.8232367567103225,0.00013171119888724092,0.5418173681298173,0.540627283371713,387,1.2512152672995536,16.448424397279762,8.607848764183242e-61,,,,,,,,,,,,,,,
sortino,claude-opus-4-20250514,Claude Opus 4,FF3,0.9603894876582548,0.00267477390394919,4.098631210081093,4.156006162738244e-05,0.5743213194026439,0.5709870216433957,387,1.2497111163564498,17.531754951898865,8.199908303628513e-69,-0.35566286820387405,-4.039321603203681,5.3606022017141035e-05,-0.2090140753016202,-2.304386232975973,0.021200972121039684,,,,,,,,,
sortino,claude-opus-4-20250514,Claude Opus 4,Carhart4,0.9291047481588433,0.0026107673481554163,4.043042029154832,5.2762158327589145e-05,0.5791733029916238,0.5747667407192849,387,1.2350188333046572,16.613268424754256,5.5864717995783405e-62,-0.2966000758767842,-2.7484809445492298,0.005987211496331333,-0.1662352547377587,-1.7160853031825416,0.08614643074353873,0.16224569119556068,1.5588280367042782,0.11903708647685643,,,,,,
sortino,claude-opus-4-20250514,Claude Opus 4,FF5,0.8761359379325961,0.0025000019870957068,4.018553599755436,5.855648972049324e-05,0.6042465547770604,0.5990529400103551,387,1.233884715292222,16.938502880268192,2.3400442993651368e-64,-0.43505960850384456,-4.261922954203364,2.0267532416789205e-05,-0.09330336046768713,-0.9779896197989548,0.3280794580168125,,,,-0.31474311147958606,-2.3549156637011066,0.018526909996701427,-0.5988992005255719,-5.212705976491922,1.8610574465235654e-07
sortino,claude-opus-4-20250514,Claude Opus 4,FF6,0.8745310137684679,0.0024965974416146326,4.027249694404527,5.643309313118658e-05,0.6042962841540949,0.5980483307460016,387,1.2329985394445107,16.930614282915613,2.6757304524922228e-64,-0.4263245636970727,-3.494311021944714,0.00047528696219225843,-0.09118778365054407,-0.918688094303979,0.3582587388952493,0.01776720053384372,0.17757707029981784,0.8590551335645249,-0.30656492337926466,-2.2215288107614066,0.026315165556959903,-0.590925614394898,-5.125589332877967,2.966084868648428e-07
